sep=;
from;to;distance;time
KNO de Jong;EQA - Velthuis Kliniek Amsterdam;26.321556;20.344283333333333
KNO de Jong;EQA - Xpert Clinic Hand Amsterdam;26.321556;20.344283333333333
KNO de Jong;EQA - Xpert Clinic Proctologie Amsterdam;26.321556;20.344283333333333
KNO de Jong;EQA - Xpert Orthopedie Amsterdam;26.321556;20.344283333333333
KNO de Jong;EQEI - Velthuis Kliniek Eindhoven;91.39666;68.35293333333334
KNO de Jong;EQEI - Xpert Clinic Hand Eindhoven;91.39666;68.35293333333334
KNO de Jong;EQEI - Xpert Clinic Proctologie Eindhoven;91.39666;68.35293333333334
KNO de Jong;EQEI - Xpert Orthopedie Eindhoven;91.39666;68.35293333333334
KNO de Jong;EQEI - Xpert Orthopedie Schijndel;67.51410700000001;54.42053333333333
KNO de Jong;EQEN - Velthuis Kliniek Enschede;141.528873;108.62411666666668
KNO de Jong;EQEN - Xpert Clinic Hand Enschede;141.528873;108.62411666666668
KNO de Jong;EQEN - Xpert Clinic Proctologie Enschede;141.528873;108.62411666666668
KNO de Jong;EQR - Velthuis Kliniek Rotterdam;48.099939;36.47838333333333
KNO de Jong;EQR - Xpert Clinic Hand Rotterdam;48.099939;36.47838333333333
KNO de Jong;EQR - Xpert Clinic Proctologie Rotterdam;48.099939;36.47838333333333
KNO de Jong;EQR - Xpert Orthopedie Rotterdam;48.099939;36.47838333333333
KNO de Jong;EQRZD - Hand pols Rozendaal;72.95109;55.55715
KNO de Jong;EQRZD - Orthopedie Rozendaal;72.95109;55.55715
KNO de Jong;Equip Amsterdam;26.321556;20.344283333333333
KNO de Jong;Equipe Enschede;26.321556;20.344283333333333
KNO de Jong;EQV - Velthuis Kliniek Velp;72.95109;55.55715
KNO de Jong;EQV - Xpert Clinic Hand Velp;73.76564200000001;56.34131666666666
KNO de Jong;EQV - Xpert Clinic Proctologie Velp;72.95109;55.55715
KNO de Jong;EQZ - Xpert Clinic Oogzorg Zeist;20.352865;24.397766666666666
KNO de Jong;EQZW - Xpert Clinic Hand Zwolle;102.888798;78.55958333333334
KNO de Jong;Esser Clinics;29.899942;23.91688333333333
KNO de Jong;Flex Clinics;5.485609999999999;6.351483333333333
KNO de Jong;Haaglanden Clinics;57.840406;44.6419
KNO de Jong;Kazem;31.102533;36.8343
KNO de Jong;Medcentric MWCZ;132.044147;98.11526666666668
KNO de Jong;Medtronic;88.99108100000001;68.27916666666667
KNO de Jong;Orthoparc Rozendaal;72.95109;55.55715
KNO de Jong;Pro-Motion;59.21867;43.600033333333336
KNO de Jong;Retina eye care;24.063744;23.50743333333333
Medcentric MWCZ;De Meern;129.933706;96.4427
Medcentric MWCZ;Andros Clinics Rijswijk;100.879576;80.93675
Medcentric MWCZ;Annadal kliniek;222.859815;159.93035
Medcentric MWCZ;Annadal kliniek Poli;222.859815;159.93035
Medcentric MWCZ;Annatommie Amstelveen;141.818443;121.86688333333332
Medcentric MWCZ;Annatommie Utrecht;132.569913;99.50648333333334
Medcentric MWCZ;Arthrex;133.975714;99.46926666666668
Medcentric MWCZ;Cosmed Bosch en Duin OK;147.506393;110.54536666666668
Medcentric MWCZ;Cosmed Bosch en Duin Poli;147.506393;110.54536666666668
Medcentric MWCZ;Denticien;101.739993;82.10693333333333
Medcentric MWCZ;Dermaclinic Utrecht;137.240453;106.6826
Medcentric MWCZ;Doctors at soap;136.985377;106.43393333333331
Medcentric MWCZ;EQA - Velthuis Kliniek Amsterdam;149.569151;115.515
Medcentric MWCZ;EQA - Xpert Clinic Hand Amsterdam;149.569151;115.515
Medcentric MWCZ;EQA - Xpert Clinic Proctologie Amsterdam;149.569151;115.515
Medcentric MWCZ;EQA - Xpert Orthopedie Amsterdam;149.569151;115.515
Medcentric MWCZ;EQEI - Velthuis Kliniek Eindhoven;132.149575;98.47226666666668
Medcentric MWCZ;EQEI - Xpert Clinic Hand Eindhoven;132.149575;98.47226666666668
Medcentric MWCZ;EQEI - Xpert Clinic Proctologie Eindhoven;132.149575;98.47226666666668
Medcentric MWCZ;EQEI - Xpert Orthopedie Eindhoven;132.149575;98.47226666666668
Medcentric MWCZ;EQEI - Xpert Orthopedie Schijndel;134.47102600000002;99.47693333333332
Medcentric MWCZ;EQEN - Velthuis Kliniek Enschede;266.653348;193.28075
Medcentric MWCZ;EQEN - Xpert Clinic Hand Enschede;266.653348;193.28075
Medcentric MWCZ;EQEN - Xpert Clinic Proctologie Enschede;266.653348;193.28075
Medcentric MWCZ;EQR - Velthuis Kliniek Rotterdam;83.979668;65.98145000000001
Medcentric MWCZ;EQR - Xpert Clinic Hand Rotterdam;83.979668;65.98145000000001
Medcentric MWCZ;EQR - Xpert Clinic Proctologie Rotterdam;83.979668;65.98145000000001
Medcentric MWCZ;EQR - Xpert Orthopedie Rotterdam;83.979668;65.98145000000001
Medcentric MWCZ;EQRZD - Hand pols Rozendaal;189.694427;139.1402
Medcentric MWCZ;EQRZD - Orthopedie Rozendaal;189.694427;139.1402
Medcentric MWCZ;Equip Amsterdam;149.569151;115.515
Medcentric MWCZ;Equipe Enschede;149.569151;115.515
Medcentric MWCZ;EQV - Velthuis Kliniek Velp;189.694427;139.1402
Medcentric MWCZ;EQV - Xpert Clinic Hand Velp;188.453065;137.4584
Medcentric MWCZ;EQV - Xpert Clinic Proctologie Velp;189.694427;139.1402
Medcentric MWCZ;EQZ - Xpert Clinic Oogzorg Zeist;146.764041;108.6767
Medcentric MWCZ;EQZW - Xpert Clinic Hand Zwolle;228.013273;163.21621666666667
Medcentric MWCZ;Esser Clinics;102.727189;78.37433333333334
Medcentric MWCZ;Flex Clinics;133.90711199999998;102.99356666666668
Medcentric MWCZ;Haaglanden Clinics;107.713233;88.86958333333334
Medcentric MWCZ;Kazem;139.879736;107.60771666666666
Medcentric MWCZ;KNO de Jong;130.49165;99.7713
Medcentric MWCZ;Medtronic;133.76761;100.5224
Medcentric MWCZ;Orthoparc Rozendaal;189.694427;139.1402
Medcentric MWCZ;Pro-Motion;82.228863;65.21166666666666
Medcentric MWCZ;Retina eye care;144.69762;108.81365
Medtronic;De Meern;84.46556;63.377500000000005
Medtronic;Andros Clinics Rijswijk;123.433778;96.64573333333333
Medtronic;Annadal kliniek;88.96700100000001;66.49083333333333
Medtronic;Annadal kliniek Poli;88.96700100000001;66.49083333333333
Medtronic;Annatommie Amstelveen;115.180418;81.72401666666666
Medtronic;Annatommie Utrecht;83.072786;61.0202
Medtronic;Arthrex;82.63260799999999;60.62773333333334
Medtronic;Cosmed Bosch en Duin OK;92.844638;67.13531666666667
Medtronic;Cosmed Bosch en Duin Poli;92.844638;67.13531666666667
Medtronic;Denticien;124.294194;97.81591666666668
Medtronic;Dermaclinic Utrecht;86.643067;64.01355
Medtronic;Doctors at soap;86.469159;65.37608333333334
Medtronic;EQA - Velthuis Kliniek Amsterdam;111.353685;78.22701666666667
Medtronic;EQA - Xpert Clinic Hand Amsterdam;111.353685;78.22701666666667
Medtronic;EQA - Xpert Clinic Proctologie Amsterdam;111.353685;78.22701666666667
Medtronic;EQA - Xpert Orthopedie Amsterdam;111.353685;78.22701666666667
Medtronic;EQEI - Velthuis Kliniek Eindhoven;4.017075;5.584883333333334
Medtronic;EQEI - Xpert Clinic Hand Eindhoven;4.017075;5.584883333333334
Medtronic;EQEI - Xpert Clinic Proctologie Eindhoven;4.017075;5.584883333333334
Medtronic;EQEI - Xpert Orthopedie Eindhoven;4.017075;5.584883333333334
Medtronic;EQEI - Xpert Orthopedie Schijndel;23.422825;20.08138333333333
Medtronic;EQEN - Velthuis Kliniek Enschede;170.801414;120.85993333333332
Medtronic;EQEN - Xpert Clinic Hand Enschede;170.801414;120.85993333333332
Medtronic;EQEN - Xpert Clinic Proctologie Enschede;170.801414;120.85993333333332
Medtronic;EQR - Velthuis Kliniek Rotterdam;101.542525;77.00531666666667
Medtronic;EQR - Xpert Clinic Hand Rotterdam;101.542525;77.00531666666667
Medtronic;EQR - Xpert Clinic Proctologie Rotterdam;101.542525;77.00531666666667
Medtronic;EQR - Xpert Orthopedie Rotterdam;101.542525;77.00531666666667
Medtronic;EQRZD - Hand pols Rozendaal;87.410604;66.67068333333333
Medtronic;EQRZD - Orthopedie Rozendaal;87.410604;66.67068333333333
Medtronic;Equip Amsterdam;111.353685;78.22701666666667
Medtronic;Equipe Enschede;111.353685;78.22701666666667
Medtronic;EQV - Velthuis Kliniek Velp;87.410604;66.67068333333333
Medtronic;EQV - Xpert Clinic Hand Velp;86.169242;64.98888333333333
Medtronic;EQV - Xpert Clinic Proctologie Velp;87.410604;66.67068333333333
Medtronic;EQZ - Xpert Clinic Oogzorg Zeist;92.102286;65.26665
Medtronic;EQZW - Xpert Clinic Hand Zwolle;151.402865;104.20531666666668
Medtronic;Esser Clinics;111.839652;78.84013333333334
Medtronic;Flex Clinics;86.50317100000001;63.37971666666667
Medtronic;Haaglanden Clinics;130.26743399999998;104.57856666666666
Medtronic;Kazem;120.475122;95.76443333333332
Medtronic;KNO de Jong;91.348104;66.19055
Medtronic;Medcentric MWCZ;137.30683499999998;95.55446666666668
Medtronic;Orthoparc Rozendaal;87.410604;66.67068333333333
Medtronic;Pro-Motion;91.268613;70.30186666666667
Medtronic;Retina eye care;90.035865;65.4036
Orthoparc Rozendaal;De Meern;68.125159;50.2755
Orthoparc Rozendaal;Andros Clinics Rijswijk;119.156774;81.3341
Orthoparc Rozendaal;Annadal kliniek;160.090682;123.35293333333334
Orthoparc Rozendaal;Annadal kliniek Poli;160.090682;123.35293333333334
Orthoparc Rozendaal;Annatommie Amstelveen;98.680523;68.93896666666666
Orthoparc Rozendaal;Annatommie Utrecht;64.665355;46.03541666666667
Orthoparc Rozendaal;Arthrex;64.225176;45.642950000000006
Orthoparc Rozendaal;Cosmed Bosch en Duin OK;59.552951;46.55155
Orthoparc Rozendaal;Cosmed Bosch en Duin Poli;59.552951;46.55155
Orthoparc Rozendaal;Denticien;119.389405;82.70783333333334
Orthoparc Rozendaal;Dermaclinic Utrecht;62.783973;47.4918
Orthoparc Rozendaal;Doctors at soap;63.295781000000005;49.26478333333333
Orthoparc Rozendaal;EQA - Velthuis Kliniek Amsterdam;94.853789;65.44196666666667
Orthoparc Rozendaal;EQA - Xpert Clinic Hand Amsterdam;94.853789;65.44196666666667
Orthoparc Rozendaal;EQA - Xpert Clinic Proctologie Amsterdam;94.853789;65.44196666666667
Orthoparc Rozendaal;EQA - Xpert Orthopedie Amsterdam;94.853789;65.44196666666667
Orthoparc Rozendaal;EQEI - Velthuis Kliniek Eindhoven;90.896711;69.70983333333334
Orthoparc Rozendaal;EQEI - Xpert Clinic Hand Eindhoven;90.896711;69.70983333333334
Orthoparc Rozendaal;EQEI - Xpert Clinic Proctologie Eindhoven;90.896711;69.70983333333334
Orthoparc Rozendaal;EQEI - Xpert Orthopedie Eindhoven;90.896711;69.70983333333334
Orthoparc Rozendaal;EQEI - Xpert Orthopedie Schijndel;66.64440499999999;59.79408333333333
Orthoparc Rozendaal;EQEN - Velthuis Kliniek Enschede;75.798992;72.93395000000001
Orthoparc Rozendaal;EQEN - Xpert Clinic Hand Enschede;75.798992;72.93395000000001
Orthoparc Rozendaal;EQEN - Xpert Clinic Proctologie Enschede;75.798992;72.93395000000001
Orthoparc Rozendaal;EQR - Velthuis Kliniek Rotterdam;113.343304;78.22631666666666
Orthoparc Rozendaal;EQR - Xpert Clinic Hand Rotterdam;113.343304;78.22631666666666
Orthoparc Rozendaal;EQR - Xpert Clinic Proctologie Rotterdam;113.343304;78.22631666666666
Orthoparc Rozendaal;EQR - Xpert Orthopedie Rotterdam;113.343304;78.22631666666666
Orthoparc Rozendaal;EQRZD - Hand pols Rozendaal;0.0;0.0
Orthoparc Rozendaal;EQRZD - Orthopedie Rozendaal;0.0;0.0
Orthoparc Rozendaal;Equip Amsterdam;94.853789;65.44196666666667
Orthoparc Rozendaal;Equipe Enschede;94.853789;65.44196666666667
Orthoparc Rozendaal;EQV - Velthuis Kliniek Velp;0.0;0.0
Orthoparc Rozendaal;EQV - Xpert Clinic Hand Velp;1.536443;2.7294666666666667
Orthoparc Rozendaal;EQV - Xpert Clinic Proctologie Velp;0.0;0.0
Orthoparc Rozendaal;EQZ - Xpert Clinic Oogzorg Zeist;55.850531;43.1969
Orthoparc Rozendaal;EQZW - Xpert Clinic Hand Zwolle;69.304345;49.024233333333335
Orthoparc Rozendaal;Esser Clinics;95.143307;65.66481666666667
Orthoparc Rozendaal;Flex Clinics;69.986531;50.5835
Orthoparc Rozendaal;Haaglanden Clinics;123.083771;86.38983333333334
Orthoparc Rozendaal;Kazem;103.975226;82.97938333333333
Orthoparc Rozendaal;KNO de Jong;74.83146400000001;53.39433333333333
Orthoparc Rozendaal;Medcentric MWCZ;190.196132;138.26623333333333
Orthoparc Rozendaal;Medtronic;87.97271;66.67845
Orthoparc Rozendaal;Pro-Motion;109.828526;82.47113333333333
Orthoparc Rozendaal;Retina eye care;53.102837;39.0258
Pro-Motion;De Meern;58.977585;40.36853333333333
Pro-Motion;Andros Clinics Rijswijk;34.918933;29.55045
Pro-Motion;Annadal kliniek;179.92418;130.022
Pro-Motion;Annadal kliniek Poli;179.92418;130.022
Pro-Motion;Annatommie Amstelveen;70.862322;65.79271666666666
Pro-Motion;Annatommie Utrecht;57.153585;46.49258333333333
Pro-Motion;Arthrex;56.713407;46.100116666666665
Pro-Motion;Cosmed Bosch en Duin OK;69.663134;52.6837
Pro-Motion;Cosmed Bosch en Duin Poli;69.663134;52.6837
Pro-Motion;Denticien;35.77935;30.72063333333333
Pro-Motion;Dermaclinic Utrecht;60.698354;51.33331666666666
Pro-Motion;Doctors at soap;60.524446000000005;52.69585
Pro-Motion;EQA - Velthuis Kliniek Amsterdam;78.61303;59.44083333333333
Pro-Motion;EQA - Xpert Clinic Hand Amsterdam;78.61303;59.44083333333333
Pro-Motion;EQA - Xpert Clinic Proctologie Amsterdam;78.61303;59.44083333333333
Pro-Motion;EQA - Xpert Orthopedie Amsterdam;78.61303;59.44083333333333
Pro-Motion;EQEI - Velthuis Kliniek Eindhoven;89.21394000000001;68.56391666666667
Pro-Motion;EQEI - Xpert Clinic Hand Eindhoven;89.21394000000001;68.56391666666667
Pro-Motion;EQEI - Xpert Clinic Proctologie Eindhoven;89.21394000000001;68.56391666666667
Pro-Motion;EQEI - Xpert Orthopedie Eindhoven;89.21394000000001;68.56391666666667
Pro-Motion;EQEI - Xpert Orthopedie Schijndel;81.612465;59.000616666666666
Pro-Motion;EQEN - Velthuis Kliniek Enschede;188.810089;135.41908333333333
Pro-Motion;EQEN - Xpert Clinic Hand Enschede;188.810089;135.41908333333333
Pro-Motion;EQEN - Xpert Clinic Proctologie Enschede;188.810089;135.41908333333333
Pro-Motion;EQR - Velthuis Kliniek Rotterdam;13.02768;9.910033333333333
Pro-Motion;EQR - Xpert Clinic Hand Rotterdam;13.02768;9.910033333333333
Pro-Motion;EQR - Xpert Clinic Proctologie Rotterdam;13.02768;9.910033333333333
Pro-Motion;EQR - Xpert Orthopedie Rotterdam;13.02768;9.910033333333333
Pro-Motion;EQRZD - Hand pols Rozendaal;111.851168;81.27853333333334
Pro-Motion;EQRZD - Orthopedie Rozendaal;111.851168;81.27853333333334
Pro-Motion;Equip Amsterdam;78.61303;59.44083333333333
Pro-Motion;Equipe Enschede;78.61303;59.44083333333333
Pro-Motion;EQV - Velthuis Kliniek Velp;111.851168;81.27853333333334
Pro-Motion;EQV - Xpert Clinic Hand Velp;110.609806;79.59673333333333
Pro-Motion;EQV - Xpert Clinic Proctologie Velp;111.851168;81.27853333333334
Pro-Motion;EQZ - Xpert Clinic Oogzorg Zeist;68.920782;50.81503333333333
Pro-Motion;EQZW - Xpert Clinic Hand Zwolle;150.170014;105.35455
Pro-Motion;Esser Clinics;31.771068;22.300166666666662
Pro-Motion;Flex Clinics;60.58397;48.8521
Pro-Motion;Haaglanden Clinics;41.752589;37.48328333333333
Pro-Motion;Kazem;66.31509600000001;57.60113333333334
Pro-Motion;KNO de Jong;59.535528;43.69713333333333
Pro-Motion;Medcentric MWCZ;82.563867;65.55768333333333
Pro-Motion;Medtronic;90.831975;70.61404999999999
Pro-Motion;Orthoparc Rozendaal;111.851168;81.27853333333334
Pro-Motion;Retina eye care;66.85436100000001;50.95198333333334
Retina eye care;De Meern;19.022466;17.880499999999998
Retina eye care;Andros Clinics Rijswijk;70.05408100000001;48.9391
Retina eye care;Annadal kliniek;179.632985;132.03836666666666
Retina eye care;Annadal kliniek Poli;179.632985;132.03836666666666
Retina eye care;Annatommie Amstelveen;49.577829;36.54396666666666
Retina eye care;Annatommie Utrecht;15.562662;13.640416666666663
Retina eye care;Arthrex;15.122483;13.24795
Retina eye care;Cosmed Bosch en Duin OK;11.173268;14.050416666666669
Retina eye care;Cosmed Bosch en Duin Poli;11.173268;14.050416666666669
Retina eye care;Denticien;70.286712;50.31283333333333
Retina eye care;Dermaclinic Utrecht;13.681279;15.0968
Retina eye care;Doctors at soap;14.193088;16.869783333333334
Retina eye care;EQA - Velthuis Kliniek Amsterdam;45.751096;33.04696666666667
Retina eye care;EQA - Xpert Clinic Hand Amsterdam;45.751096;33.04696666666667
Retina eye care;EQA - Xpert Clinic Proctologie Amsterdam;45.751096;33.04696666666667
Retina eye care;EQA - Xpert Orthopedie Amsterdam;45.751096;33.04696666666667
Retina eye care;EQEI - Velthuis Kliniek Eindhoven;93.426321;66.39071666666668
Retina eye care;EQEI - Xpert Clinic Hand Eindhoven;93.426321;66.39071666666668
Retina eye care;EQEI - Xpert Clinic Proctologie Eindhoven;93.426321;66.39071666666668
Retina eye care;EQEI - Xpert Orthopedie Eindhoven;93.426321;66.39071666666668
Retina eye care;EQEI - Xpert Orthopedie Schijndel;69.543769;52.45831666666666
Retina eye care;EQEN - Velthuis Kliniek Enschede;126.684246;94.63945
Retina eye care;EQEN - Xpert Clinic Hand Enschede;126.684246;94.63945
Retina eye care;EQEN - Xpert Clinic Proctologie Enschede;126.684246;94.63945
Retina eye care;EQR - Velthuis Kliniek Rotterdam;64.240611;45.831316666666666
Retina eye care;EQR - Xpert Clinic Hand Rotterdam;64.240611;45.831316666666666
Retina eye care;EQR - Xpert Clinic Proctologie Rotterdam;64.240611;45.831316666666666
Retina eye care;EQR - Xpert Orthopedie Rotterdam;64.240611;45.831316666666666
Retina eye care;EQRZD - Hand pols Rozendaal;52.680666;38.50806666666666
Retina eye care;EQRZD - Orthopedie Rozendaal;52.680666;38.50806666666666
Retina eye care;Equip Amsterdam;45.751096;33.04696666666667
Retina eye care;Equipe Enschede;45.751096;33.04696666666667
Retina eye care;EQV - Velthuis Kliniek Velp;52.680666;38.50806666666666
Retina eye care;EQV - Xpert Clinic Hand Velp;53.495217;39.292233333333336
Retina eye care;EQV - Xpert Clinic Proctologie Velp;52.680666;38.50806666666666
Retina eye care;EQZ - Xpert Clinic Oogzorg Zeist;8.144065;11.921283333333331
Retina eye care;EQZW - Xpert Clinic Hand Zwolle;88.04417;64.57491666666667
Retina eye care;Esser Clinics;46.040613;33.26981666666667
Retina eye care;Flex Clinics;20.883838;18.1885
Retina eye care;Haaglanden Clinics;73.981078;53.99483333333333
Retina eye care;Kazem;54.872533;50.584383333333335
Retina eye care;KNO de Jong;25.728771;20.999333333333333
Retina eye care;Medcentric MWCZ;146.01312299999998;109.74021666666664
Retina eye care;Medtronic;91.020742;66.31694999999999
Retina eye care;Orthoparc Rozendaal;52.680666;38.50806666666666
Retina eye care;Pro-Motion;65.64551700000001;53.94511666666666
Capelle;Bergman Cl. Arnhem;106.576184;77.19458333333334
Bergman Cl. Arnhem;Capelle;106.486665;78.05698333333333
Maastricht;A Klinieken;178.08144399999998;136.28470000000002
Maastricht;MKA groep ADRZ;226.377261;151.92701666666665
Maastricht;MKA groep KA;190.190415;129.7594
Maastricht;MKA groep MPS;251.05875;170.19761666666668
Maastricht;MKA groep Roosendaal;175.66243400000002;122.2903
Maastricht;MKA groep Terneuzen;257.999324;175.02816666666666
Maastricht;MKA groep VKZ;198.326123;144.08561666666668
A Klinieken;Maastricht;182.577998;130.27186666666665
A Klinieken;MKA groep ADRZ;149.08440299999998;104.64321666666666
A Klinieken;MKA groep KA;112.897557;82.4756
A Klinieken;MKA groep MPS;169.08693;128.74193333333332
A Klinieken;MKA groep Roosendaal;104.019454;74.1187
A Klinieken;MKA groep Terneuzen;180.706466;127.74436666666666
A Klinieken;MKA groep VKZ;66.618801;47.47383333333333
MKA groep ADRZ;Maastricht;222.882026;156.10465000000002
MKA groep ADRZ;A Klinieken;148.37392000000003;104.98931666666668
MKA groep ADRZ;MKA groep KA;40.407479;31.385466666666662
MKA groep ADRZ;MKA groep MPS;26.833496;21.0286
MKA groep ADRZ;MKA groep Roosendaal;53.683191;40.15298333333333
MKA groep ADRZ;MKA groep Terneuzen;33.77407;25.85915
MKA groep ADRZ;MKA groep VKZ;88.95958;74.47041666666668
MKA groep KA;Maastricht;186.839562;134.07941666666667
MKA groep KA;A Klinieken;112.331456;82.96408333333333
MKA groep KA;MKA groep ADRZ;40.023169;31.5195
MKA groep KA;MKA groep MPS;64.70465800000001;49.7901
MKA groep KA;MKA groep Roosendaal;17.640728;18.12775
MKA groep KA;MKA groep Terneuzen;71.64523200000001;54.62065
MKA groep KA;MKA groep VKZ;62.715961;54.81475
MKA groep MPS;Maastricht;244.88947;171.79923333333332
MKA groep MPS;A Klinieken;165.547638;126.64195
MKA groep MPS;MKA groep ADRZ;24.822624;19.087316666666663
MKA groep MPS;MKA groep KA;62.414923;47.08005
MKA groep MPS;MKA groep Roosendaal;75.690636;55.847566666666665
MKA groep MPS;MKA groep Terneuzen;32.801164;26.09088333333333
MKA groep MPS;MKA groep VKZ;98.018591;92.28401666666667
MKA groep Roosendaal;Maastricht;172.493409;126.62251666666666
MKA groep Roosendaal;A Klinieken;102.775009;74.62296666666666
MKA groep Roosendaal;MKA groep ADRZ;54.153963000000005;40.49073333333333
MKA groep Roosendaal;MKA groep KA;17.967118;18.323116666666667
MKA groep Roosendaal;MKA groep MPS;78.835453;58.76133333333333
MKA groep Roosendaal;MKA groep Terneuzen;85.776027;63.591883333333335
MKA groep Roosendaal;MKA groep VKZ;57.365010000000005;54.95066666666666
MKA groep Terneuzen;Maastricht;253.429725;178.23501666666667
MKA groep Terneuzen;A Klinieken;178.921619;127.11968333333331
MKA groep Terneuzen;MKA groep ADRZ;33.362879;25.5231
MKA groep Terneuzen;MKA groep KA;70.955178;53.51583333333333
MKA groep Terneuzen;MKA groep MPS;35.367118999999995;28.8565
MKA groep Terneuzen;MKA groep Roosendaal;84.230891;62.283350000000006
MKA groep Terneuzen;MKA groep VKZ;117.900108;93.6001
MKA groep VKZ;Maastricht;198.054755;144.70871666666665
MKA groep VKZ;A Klinieken;68.859462;48.41748333333333
MKA groep VKZ;MKA groep ADRZ;88.972921;74.47166666666666
MKA groep VKZ;MKA groep KA;62.841354;55.30305
MKA groep VKZ;MKA groep MPS;100.118777;95.13121666666666
MKA groep VKZ;MKA groep Roosendaal;58.084025;55.9761
MKA groep VKZ;MKA groep Terneuzen;118.009558;93.94515
